inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0634,tests/governance/test_proof_plugin_worker.py,64ecf145b6136fee3b50cab253de1c0465ea3ea52aa0e696a8869392c0a566b9,5085,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0635,tests/governance/test_worker_thread_safety.py,ad66aedbfb57d99a66c017113d32f2498c9d0f6de644b55e7d51a7372a0ee36c,2819,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0636,tests/governance/__pycache__/test_core.cpython-313-pytest-9.1.1.pyc,b04e5590072e2132cd80274e1e521cfa45312defdde2fc7b4b01f0905d7279a5,34003,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0637,tests/governance/__pycache__/test_governance_cli_schemas.cpython-313-pytest-9.1.1.pyc,af05a650e816914df9a44629b88df027abdc1292a03eaa40f33ebfb5f4c69658,15275,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0638,tests/governance/__pycache__/test_proof_plugin_worker.cpython-313-pytest-9.1.1.pyc,42369937248e780b6bcc2eaf95146d23bcdec56afead906131288134cdb36564,13834,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0639,tests/governance/__pycache__/test_worker_thread_safety.cpython-313-pytest-9.1.1.pyc,1cc127319b501a0fa0fabd2ba69c59a943cb3a948e3a3e49560dc5b477c588e1,8942,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0640,tests/native/conftest.py,58bbe95bddee65423d1af35d6070a1953f050b8910f74c3c427a088de8eff92b,270,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0641,tests/native/test_cli_schemas.py,2465fa36eac4def208df14ecdbec59429c1dc6cb0bed09e0757b18407062a4fa,2725,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0642,tests/native/test_inventory_and_loops.py,fef86d37dad40b5545f3a6aa309fd47ce7b5041c9b1dea8618535b102b9a3e90,3301,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0643,tests/native/test_pe_hybrid.py,9cc67751b07555ce543712122eff1abb9c9f687fe944b20cc3e8e49040ecfa9d,3651,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0644,tests/native/test_slots_matching.py,94855914f406923ea02198bd7484d0f9d64ebb271dbe50c8dd54fbf8abca3a63,2983,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0645,tests/native/test_staging_loop_runtime_windows.py,76fa5ba650cd4b8d708279ba2696a18020d80d383ca14bcfa7b5d74e02c2b4cb,3589,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0646,tests/native/__pycache__/conftest.cpython-313-pytest-9.1.1.pyc,2a08a2d5708a1c13f2cf5040de15285ef507c598a3dba90768a8ff77338ea9fa,818,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0647,tests/native/__pycache__/test_cli_schemas.cpython-313-pytest-9.1.1.pyc,9a1d2eb0985f92c68b222401eecdb1f42e98628b3987dc00a9e7e3f1e7979f44,13045,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0648,tests/native/__pycache__/test_inventory_and_loops.cpython-313-pytest-9.1.1.pyc,67d491919b86be94b48e3b87814b9f6b4ec28efd255060df892dee676453e969,11678,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0649,tests/native/__pycache__/test_pe_hybrid.cpython-313-pytest-9.1.1.pyc,292527d6f7c98ea6502b4dd4845b2c6206349a5754320d60b5aa9b36e777bd62,11387,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0650,tests/native/__pycache__/test_slots_matching.cpython-313-pytest-9.1.1.pyc,a0dbc7804f331d6d29d187f15d0b511286a01fc674ee701f72a09e6015103875,9826,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0651,tests/native/__pycache__/test_staging_loop_runtime_windows.cpython-313-pytest-9.1.1.pyc,fed31c662cd25597ccc716661ccc11ea09480deb6fd0038552833c6def02cee5,16205,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0652,tests/reconstruction/test_capsules_security_changesets.py,9b65ff6137ee793b18776ceb283f7684ebcedd08100a6b6e42c40eb73b85c269,3177,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0653,tests/reconstruction/test_cli_schemas_retention.py,1d9f11ab7459edbba53931c41f78f7f2f9f81878cba2d78c55cfbccf68343f9e,3993,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0654,tests/reconstruction/test_decomp_acceleration.py,b446be684115257ad47fd9132319979d563495e7d965e7897ddd391f8bb59f4d,3719,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0655,tests/reconstruction/test_project_headers_builds.py,2b401fe3f216891e28e3da29520ae5d322b45cb5f75721ebbeb7e42957e835c3,3743,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0656,tests/reconstruction/test_provenance_abi_tests.py,a724d6858c1c3fe689123605a187abf5e01fbce600aa442b28f4985a29bd7a74,3602,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0657,tests/reconstruction/test_real_project_acceleration.py,3dd8b6ae8dc6f943896a19d12c82da87811e72335662a825a4a4ff9ebd8ac198,5796,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0658,tests/reconstruction/__pycache__/test_capsules_security_changesets.cpython-313-pytest-9.1.1.pyc,48fa6bc27bb67f572bd8d931d6b4bc24b6b803fdd20a9475aeec0735b7e8d918,12152,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0659,tests/reconstruction/__pycache__/test_cli_schemas_retention.cpython-313-pytest-9.1.1.pyc,984968c1eeae8e5ecdd1673436b194f0f29d082a93e70f4b8ac279fb1844e0ef,18144,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0660,tests/reconstruction/__pycache__/test_decomp_acceleration.cpython-313-pytest-9.1.1.pyc,285b5210ad9a14d8977e60ec5ad84c75499c71d869a982fd6a7cf0e45d0ed430,10985,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0661,tests/reconstruction/__pycache__/test_project_headers_builds.cpython-313-pytest-9.1.1.pyc,87218b942f765a2013761ba00860d39034e75bfa678c7d506d87620783c5a13f,14487,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0662,tests/reconstruction/__pycache__/test_provenance_abi_tests.cpython-313-pytest-9.1.1.pyc,7b5001d0fbd686dd980858103a83ad0f32e43476b831e94e639192bfa2f7a26e,12139,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0663,tests/reconstruction/__pycache__/test_real_project_acceleration.cpython-313-pytest-9.1.1.pyc,88aec128d8acfab9a2891ef41ee96d3fbe8608c78c687da5b1056e1f39afb2a0,15688,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0664,tests/__pycache__/pe_fixture.cpython-313.pyc,5b7a04f3907b95e8c827e70ae97022eb2a2f39c7e84268cbff40a40260451bd9,5358,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0665,tests/__pycache__/test_abi_disassembly.cpython-313-pytest-9.1.1.pyc,51dfc3b1afb36bb9a9966fd12a9bb2ca9116ff49b7cba06ee276750dd2d8e470,1866,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0666,tests/__pycache__/test_artifacts.cpython-313-pytest-9.1.1.pyc,7ece97233367b6043edb90b19f8f270ebcd0b5889456bfb9ee5aeb43148c656b,4061,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0667,tests/__pycache__/test_audit_fixes.cpython-313-pytest-9.1.1.pyc,2c863927daafad82fdfbe3f306e0c501b91566e4252efe4f027c57ff0205634d,10400,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0668,tests/__pycache__/test_coff.cpython-313-pytest-9.1.1.pyc,8d5181955112e6dc32afd45e45311a4bfc298c07646b39695d844e11b6c390bd,4724,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0669,tests/__pycache__/test_coff_archive.cpython-313-pytest-9.1.1.pyc,61f46893949d226273baa68be220ae4984164703e0fe44c34fc55ec91f64f3e6,13416,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0670,tests/__pycache__/test_compiler.cpython-313-pytest-9.1.1.pyc,a221a28bba3e92fed43b7d4abd0f00879def002dffb73545bd0863405a80692d,2190,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0671,tests/__pycache__/test_decompme_objdiff.cpython-313-pytest-9.1.1.pyc,b596e53c3dca054c94727ae4abd947d83753ecd5570fe4da73eb71224e8c34db,6802,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0672,tests/__pycache__/test_diffing.cpython-313-pytest-9.1.1.pyc,589120a8a4c67ef549f96de371d7c019d9ebc3cc017711675aa57c8028e5eb23,1994,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0673,tests/__pycache__/test_docstring_audit.cpython-313-pytest-9.1.1.pyc,ce293a9694e77f11c167f8f2b0e463555af1da38e2586b05b1d1f4efe3c5861b,10119,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0674,tests/__pycache__/test_documentation.cpython-313-pytest-9.1.1.pyc,e47baecaa80308a8c312538f1af54ad86e66af7e780d4851141fc63a22c16e6c,8117,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0675,tests/__pycache__/test_dynamic_symbolic.cpython-313-pytest-9.1.1.pyc,a5a8dfcc972df863f496b180fb4683f2a2309c4bf6dfbcc1d2f7a81ca34585bb,4310,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0676,tests/__pycache__/test_dynamorio.cpython-313-pytest-9.1.1.pyc,a869d7e4779afaf7e75d5627ddb157dc09b6d8fef2d47b655b15b8682abec592,4701,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0677,tests/__pycache__/test_evidence.cpython-313-pytest-9.1.1.pyc,f4a304f9f351786c7b69e31deb962ebb2ced2c7e3ff5377ad182a020e8b6d7b6,4369,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0678,tests/__pycache__/test_ghidra.cpython-313-pytest-9.1.1.pyc,2c1693dbe7f0952d5ce3a4f488ffa1df63dfd9f30c43bc4c74259b1a8db656f2,2810,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0679,tests/__pycache__/test_integration.cpython-313-pytest-9.1.1.pyc,f1f1495d94ab6e47ba6f3f4adbd4084d27fd8da5e759a87ace340a341b2c8836,5264,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0680,tests/__pycache__/test_linker_metadata_corpus.cpython-313-pytest-9.1.1.pyc,5a6a72e6ebb21f1ebfbb8e17c0c0946ed335efdadfa58b1b339235bbe135df5b,38157,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0681,tests/__pycache__/test_local_llm.cpython-313-pytest-9.1.1.pyc,8797af7bd1f511ef303d992f1bf4a0c21de2854838586324b64f5339c09c787f,32717,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0682,tests/__pycache__/test_mcp.cpython-313-pytest-9.1.1.pyc,5131d07ff04c80ef1596ba50dda977e051e3d8f2120a3461d2b17bb4cccccfad,5575,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0683,tests/__pycache__/test_memory.cpython-313-pytest-9.1.1.pyc,6a8650571f4426df496f734d8370f4d5a89410d2f49f123d79d936216877c521,3011,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0684,tests/__pycache__/test_modes_and_db.cpython-313-pytest-9.1.1.pyc,3ebd28cf8a678bc7b05646974a23d9106c56082d002ab5da5c0dcf12ac4ef4bb,6788,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0685,tests/__pycache__/test_pdb.cpython-313-pytest-9.1.1.pyc,052c28be299507853f9a65d2b7352b4b043439a60117b2460386870524a1ab37,9524,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0686,tests/__pycache__/test_pe32.cpython-313-pytest-9.1.1.pyc,d4a4e167c124b67329901bfe6de326efdc186be42d5a3e55115863d31ef017b7,3020,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0687,tests/__pycache__/test_pe64_patch_hybrid.cpython-313-pytest-9.1.1.pyc,64d64c27760279b5d4238db7e45b5769b053ad13ca3d98718bae42ae5cfe2ca3,9719,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0688,tests/__pycache__/test_production.cpython-313-pytest-9.1.1.pyc,675b3d207e945e5b7eb76335b1fb8b77678ed4492486ee1a09ce9344baf98142,67758,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0689,tests/__pycache__/test_project.cpython-313-pytest-9.1.1.pyc,e4e2f374ea3ad54c3d5b96a6544e0014f3cdc767924219fcd047d11bb58d56fe,3357,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0690,tests/__pycache__/test_release_contract.cpython-313-pytest-9.1.1.pyc,6695a6203caabf084ec9b2230f55bdc0f66287aaa2e1ab45dd290b8b21a180bd,35927,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0691,tests/__pycache__/test_relink.cpython-313-pytest-9.1.1.pyc,2e4f1ff501b0c87da32723ddaa6d61c26c40f0c6d6b97cbfd5c0200d59c952eb,2597,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0692,tests/__pycache__/test_second_audit_fixes.cpython-313-pytest-9.1.1.pyc,4524ea3f6c481d8981f5c7f15fcd4bf71939cff65626e3c4253a42bb58ebc128,25746,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0693,tests/__pycache__/test_test_bundle.cpython-313-pytest-9.1.1.pyc,57b1904795310499088bdca77dfb6e9a4e037428d393c4a0963a6e2aa4252b38,8385,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0694,tests/__pycache__/test_workqueue.cpython-313-pytest-9.1.1.pyc,5fe62e21b42dd0a4fbf8f12c70868f1de86a7b6a32c38fe0659c8136125ba48e,2397,.pyc,binary,binary,n/a (not a git repository),n/a,,test code,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
V0695,.x86decomp-test-tools/ghidra/ghidra_12.1.2_PUBLIC_20260605.zip,b62e81a0390618466c019c60d8c2f796ced2509c4c1aea4a37644a77272cf99d,572803866,.zip,binary,binary,n/a (not a git repository),listed in .gitignore,,vendored archive (Ghidra 12.1.2 distribution zip),local test tooling (Ghidra/objdiff) for the test suite,component,Audited — vendored dependency,project-audit/files/_group_vendored_tools.md,single file component
V0696,.x86decomp-test-tools/ghidra/current,"component aggregate (5225 files, not individually hashed per scope)",914243794,(dir),component,mixed,n/a (not a git repository),listed in .gitignore,,vendored or third-party code (extracted Ghidra 12.1.2 install),local test tooling (Ghidra/objdiff) for the test suite,component,Audited — vendored dependency,project-audit/files/_group_vendored_tools.md,5225 files
