inventory_id,relative_path,sha256,assigned_batch,review_started,review_completed,reviewer_status,read_completely,cross_references_checked,runtime_checked,tests_checked,documentation_checked,findings_count,open_questions,final_status
F0489,test-suite/tests/test_archive_security.py,14bc490ccfb85d8128b72f44afd3e949fed6c9c74b13dd9fff64ed2edcb80a65,test-suite,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,2,See linked finding verification-needed fields,Audited — complete
F0490,test-suite/tests/test_cli_and_installation.py,fd636ec4313e3bb50c3d38d6a32c4e6a6d64866ba87064cd37d4f6e92b5c06ba,test-suite,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,2,See linked finding verification-needed fields,Audited — complete
F0491,test-suite/tests/test_config_models.py,2a0ea2ddce38b40acc27cad53bd77822186b8e70ebaee405796b758f683d2ed3,test-suite,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,2,See linked finding verification-needed fields,Audited — complete
F0492,test-suite/tests/test_inventory_reports_process.py,4cc4d734640af3ef4816a0d5150d6152b8514f2ae80e4e0257aab9c74abbd3d6,test-suite,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,2,See linked finding verification-needed fields,Audited — complete
F0493,tests/assembly/conftest.py,f11e34a5e847aefbc29f1f353e27f8ec3c78e541e579caaa08f3a7fe89954bd7,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0494,tests/assembly/test_annotation_materialize.py,1a8f3455d0e399d189d4b3ede1357c4af54a482408643d8fba19f0f4dce55fc2,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 8 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0495,tests/assembly/test_helpers_and_relocations.py,a5a50f7860b8f169441105450065e74a15361ed37c0e5900681b457f20914943,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0496,tests/assembly/test_pipeline_cli_schemas.py,7e3b3f40f5a85f6a5c3591eb375fa5a045a24f5de688e143fcaf55fe13ea39e8,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 8 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0497,tests/governance/test_core.py,55141cbe8519f2a616967bf67cc86fcf18376fab304ffcbe78d1809deea66f05,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 17 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0498,tests/governance/test_governance_cli_schemas.py,cc3bf372d33b03ab7efdf043ec2bc7c5328bc623bcdab6b4223d18076161e424,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 5 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0499,tests/governance/test_proof_plugin_worker.py,ff87b93f8e19d1df3cab931fba11d4c4a914ed39ae0fac0bbc9b77cd410a70b6,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 8 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0500,tests/governance/test_worker_thread_safety.py,ad66aedbfb57d99a66c017113d32f2498c9d0f6de644b55e7d51a7372a0ee36c,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0501,tests/native/conftest.py,58bbe95bddee65423d1af35d6070a1953f050b8910f74c3c427a088de8eff92b,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0502,tests/native/test_cli_schemas.py,8fa4ea61f2f343b6cc2be8e11f75cf5cb2a4e1aec45a65877cb346aabaf12088,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0503,tests/native/test_inventory_and_loops.py,fef86d37dad40b5545f3a6aa309fd47ce7b5041c9b1dea8618535b102b9a3e90,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0504,tests/native/test_pe_hybrid.py,9cc67751b07555ce543712122eff1abb9c9f687fe944b20cc3e8e49040ecfa9d,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0505,tests/native/test_slots_matching.py,94855914f406923ea02198bd7484d0f9d64ebb271dbe50c8dd54fbf8abca3a63,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0506,tests/native/test_staging_loop_runtime_windows.py,76fa5ba650cd4b8d708279ba2696a18020d80d383ca14bcfa7b5d74e02c2b4cb,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0507,tests/pe_fixture.py,0316b722e80d1023a4b3cb0c3fdb77837842f7b9aa3d217adcb3292baa1cbb27,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0508,tests/reconstruction/test_capsules_security_changesets.py,9b65ff6137ee793b18776ceb283f7684ebcedd08100a6b6e42c40eb73b85c269,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 4 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0509,tests/reconstruction/test_cli_schemas_retention.py,9608ba2363ab2e6ffe04f93add48fb747faa6cd197afad40fa20f350dbc0cb87,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 6 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0510,tests/reconstruction/test_decomp_acceleration.py,2071a12ba3aae4739ec1cb64df4755b005411d5872103dd9fdf809745e706429,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0511,tests/reconstruction/test_project_headers_builds.py,2b401fe3f216891e28e3da29520ae5d322b45cb5f75721ebbeb7e42957e835c3,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0512,tests/reconstruction/test_provenance_abi_tests.py,a724d6858c1c3fe689123605a187abf5e01fbce600aa442b28f4985a29bd7a74,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0513,tests/reconstruction/test_real_project_acceleration.py,1bbe5f864faaca1df9c4503aff61db7be0511376152fca5fb0cc978431478559,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0514,tests/test_abi_disassembly.py,91ebeb183e6f9728fff8d8d828615c79506b7b1d2752a0caaf016379aec1c590,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 1 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0515,tests/test_artifacts.py,0fbdc16531b6bedb1d66433b2b7ede06380eb4c6161b89bdf77eaa18f0e1da85,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0516,tests/test_audit_fixes.py,2a82fc36e777286b0115ad8ae80d838e569f1af1f6d5427010ff440078023ffa,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 14 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0517,tests/test_coff.py,e1abec0d1033c65b821318e61491a5d56fbe5e109b6617210e0f1d0cbc4cb867,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0518,tests/test_coff_archive.py,38b8932cc6744db56c6ca164ad1749229f89daccd8e569f797be64b49b126a60,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0519,tests/test_compiler.py,e68de06c0c112667d0f8b880318fef9c7423ec9a06f4192fefd9a90f5e2490ee,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 1 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0520,tests/test_decompme_objdiff.py,cd8f3acb39d4c6b8c2c563b625e0e73e2fe39994483cb3096a3ac5c87ff70f9d,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0521,tests/test_diffing.py,79ad9b5274ca2a57d0fb580b12dc6c4ff4c56cfedfd66819d016ceb8bd0bc7b1,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0522,tests/test_docstring_audit.py,21d346e4c07e552ee8c635a91030480a0ee28a595ba566ffac35e4a3b5a0d4ee,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0523,tests/test_documentation.py,1ad36a9753c326fb264cb0fbb286ea72d7c02303e46ca21c67cf61116228b954,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 3 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0524,tests/test_dynamic_symbolic.py,7b601226798d54a0e509cc81282a1372384b26a75fae690d62399d3c01e89f12,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0525,tests/test_dynamorio.py,41d1f65aeefadb38e4b937899e801f20a93e495c7933427a2c483d7a6d554fcc,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0526,tests/test_evidence.py,e9ee9b21a1f4fe7838a91f2a5cca7573f862e9b7f3d52d980b423d93101db782,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0527,tests/test_ghidra.py,0f6ea9e4585a8d61ae0cb4a242e76e2b8005487190e428128230ae1cec0b0a9d,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 1 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0528,tests/test_integration.py,d67c4f725f8da2a5742c17a5ab1cc6d5395513e71eab1e382f9ff9479dbc6f6b,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0529,tests/test_linker_metadata_corpus.py,8c237338c46b327c1403883699838beb056aa93dd7a0ffc5618f08fd4d44b460,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 10 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0530,tests/test_local_llm.py,b9b5f2bae18879a5f3d20ab4ed2e2ec5827aaa35019db764d9d39b2e287d3eaf,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 8 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0531,tests/test_mcp.py,0ce5504a8eccac6c351e21a9e5c8ba0c7be4da8470faa4a467087d471cb37022,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 1 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0532,tests/test_memory.py,4f153760b7c9834097cf34ba0fa79a505627bad9b025c4c2f842c7c18ef3b1ce,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0533,tests/test_modes_and_db.py,84554d4fd263de392d7d3e43471ad0b538672e354b28b1ad639ccbd8f5a60f94,tests,2026-07-10,2026-07-10,Completed,Yes,Yes,"Executed in the exact inventory: 2 collected test(s), all passing.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
